seconds 	point x 	point y 	point z 	position x	position y	position z	flag    	
1.19    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.21    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.23    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.24    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.26    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.28    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.29    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.31    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.33    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.34    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.36    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.38    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.39    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.41    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.43    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.44    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.46    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.48    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.49    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.51    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.53    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.54    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.56    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.58    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.59    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.61    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.63    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.64    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.66    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.68    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.69    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.71    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.73    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.74    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.76    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.77    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.79    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.81    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.83    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.84    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.86    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.88    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.89    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.91    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.93    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.94    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.96    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.98    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
1.99    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	info, name: info1 starting	
2.01    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.03    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.04    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.06    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.08    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.10    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.12    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.13    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.15    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.17    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.18    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.20    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.22    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.23    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.25    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.27    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.29    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.31    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.33    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.34    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.36    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.38    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.39    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.41    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.43    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.45    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.46    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.48    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.50    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.51    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.53    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.55    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.56    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.58    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.59    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.61    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.63    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.64    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.66    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.68    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.69    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.71    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.73    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.74    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.76    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.78    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.79    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.81    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.83    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.84    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.86    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.88    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.89    	15.92   	0.00    	9.86    	-0.00   	1.83    	-0.00   	-       	
2.91    	14.37   	0.18    	8.90    	-0.00   	1.83    	-0.00   	trial, name: explore starting, current terrain: green,     trial "explore" starting in environment "green"	
2.96    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
2.98    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
3.00    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
3.03    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
3.05    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
3.07    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
3.09    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
3.11    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
3.13    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
3.16    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
3.18    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
3.20    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
3.22    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
3.25    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
3.27    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
3.29    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
3.31    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
3.33    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
3.36    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
3.38    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
3.41    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
3.43    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
3.46    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
3.48    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
3.50    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
3.53    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
3.55    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
3.57    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
3.59    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
3.61    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
3.63    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
3.66    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
3.68    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
3.70    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
3.72    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
3.75    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
3.77    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
3.79    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
3.81    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
3.83    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
3.86    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
3.88    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
3.90    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
3.93    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
3.95    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
3.98    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
4.00    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
4.03    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
4.06    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
4.08    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
4.10    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
4.12    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
4.15    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
4.17    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
4.19    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
4.22    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
4.24    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
4.26    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
4.28    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
4.31    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
4.33    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
4.35    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
4.37    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
4.40    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
4.42    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
4.44    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
4.46    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
4.49    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
4.51    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
4.54    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
4.56    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
4.58    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
4.61    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
4.63    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
4.65    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
4.68    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
4.70    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
4.72    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
4.75    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
4.77    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
4.80    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
4.82    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
4.85    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
4.88    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
4.91    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
4.94    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
4.96    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
4.98    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
5.00    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
5.02    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
5.05    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
5.08    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
5.10    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
5.12    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
5.15    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
5.18    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
5.20    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
5.22    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
5.25    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
5.28    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
5.30    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
5.33    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
5.35    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
5.38    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
5.40    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
5.42    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
5.45    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
5.47    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
5.50    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
5.52    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
5.54    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
5.57    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
5.59    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
5.61    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
5.64    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
5.66    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
5.68    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
5.71    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
5.74    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
5.77    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
5.79    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
5.81    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
5.84    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
5.87    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
5.89    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
5.91    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
5.94    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
5.96    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
5.99    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
6.01    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
6.03    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
6.06    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
6.08    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
6.11    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
6.13    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
6.15    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
6.17    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
6.20    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
6.22    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
6.24    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
6.26    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
6.28    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
6.31    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
6.33    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
6.35    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
6.37    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
6.40    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
6.42    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
6.44    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
6.46    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
6.48    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
6.51    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
6.53    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
6.55    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
6.58    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
6.60    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
6.62    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
6.64    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
6.66    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
6.68    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
6.71    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
6.73    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
6.75    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
6.78    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
6.80    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
6.83    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
6.85    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
6.87    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
6.89    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
6.91    	16.02   	0.27    	9.30    	1.00    	2.00    	-0.00   	-       	
